Product_id,Stall_no,instock_date,Market_Category,Customer_name,Loyalty_customer,Product_Category,Grade,Demand,Discount_avail,charges_1,charges_2 (%),Minimum_price,Maximum_price,Selling_Price
CLTEJ5ZZGWBAZUWR,20.0,2015-05-09 13:21:38.000,447,Johan,Yes,Pet_care,0,76,0,197.0,11,4052.0,4817.0,-4.0
CRTECN2QYJGSFZMP,7.0,2015-09-25 16:25:41.000,80,Nika,No ,Educational,2,86,0,136.0,10,2291.0,3883.0,3179.634304
TOPE7S4KHZK2MSDC,13.0,2015-05-06 15:21:38.000,26,Hector,Yes,Technology,2,18,0,462.0,5,1978.0,2975.0,2939.446026
SNDEDKKWEAFRMDR9,26.0,2016-03-13 21:19:50.000,58,Maleia,No ,Pet_care,0,48,0,135.0,10,4949.0,6973.0,6062.907456
NKCE8RB5PMVBAG7W,7.0,2016-01-05 04:05:20.000,3,Kaely,No ,Pet_care,0,57,1,112.0,11,2273.0,3645.0,458.18622
CRTECN2QZFP2GCCK,21.0,2015-09-23 14:25:25.000,451,Cam,Yes,Child_care,0,90,0,259.0,17,4631.0,5763.0,5386.136448
WATDJYPXHK7YPECY,25.0,2016-03-28 22:58:16.000,202,Adilee,Yes,Pet_care,0,97,0,172.0,6,2074.0,10349.0,6295.253888
NKCDZFJMFNZUKXH3,34.0,2015-09-24 16:29:06.000,11,Christianna,No ,Repair,3,28,0,224.0,2,340.0,768.0,776.164725
CRTECN2QW6EFJMKK,48.0,2015-09-24 15:29:15.000,152,Shaelyn,Yes,Fashion,0,15,0,381.0,13,1934.0,2669.0,2685.221451
CAGE8X8X42FZCBSF,33.0,2016-01-17 21:09:37.000,55,Raegen,No ,Child_care,0,12,0,319.0,15,1161.0,4453.0,3129.896979
PCSECV3FZ9NGYJDJ,45.0,2016-03-16 18:23:02.000,93,Kayde,Yes,Educational,2,81,0,148.0,5,4780.0,8219.0,6554.9792
RNGE88FQP6EFUSVV,25.0,2015-05-07 13:10:20.000,141,Alexis,Yes,Technology,0,68,0,557.0,5,3706.0,5054.0,4889.7981
SKTEC88DXZARGU8N,1.0,2015-11-17 04:54:35.000,55,Sai,No ,Cosmetics,0,93,0,270.0,13,3340.0,4441.0,4105.575936
NKCEBHGAHNETNHPA,42.0,2015-11-20 04:56:38.000,358,Ryland,No ,Cosmetics,3,79,0,226.0,13,11608.0,,13911.9255
MUGEACY8H6E6FMA7,15.0,2015-09-22 17:26:43.000,211,,Yes,Repair,0,14,0,280.0,3,2385.0,3732.0,3339.086058
DREEBUSFMEYEYT2W,41.0,2015-05-07 16:03:00.000,407,Yaretzi,No ,Educational,0,17,0,143.0,9,3010.0,4598.0,3950.024958
ACCEGZ65UFENYQG5,16.0,2016-02-23 06:45:42.000,93,Jory,No ,Fashion,2,76,0,368.0,17,3980.0,5986.0,5305.8753
PCSE2ZFDEWEJFKPY,46.0,2016-03-16 23:56:54.000,94,Martell,No ,Educational,2,66,1,125.0,15,2524.0,10681.0,1000.5039
PBXEBQGMTRBTWHUB,13.0,2016-01-05 07:06:13.000,469,Neftali,No ,Cosmetics,0,32,1,232.0,12,3677.0,5170.0,697.37369625
ACCE8XZMHMZTERSN,28.0,2015-08-17 21:08:56.000,447,Amora,Yes,Child_care,0,74,0,253.0,6,5697.0,,6705.6759
NKCDWBPZTNSZYNXP,35.0,2015-09-25 15:22:44.000,13,Sequoia,Yes,Child_care,3,46,0,311.0,8,309.0,1424.0,1170.649584
NKCE8RB52VWTPE6X,3.0,2016-01-04 07:05:14.000,268,Arizbeth,No ,Cosmetics,2,35,1,266.0,17,1008.0,3357.0,366.91192125
WATEHYJBSKK8HHKC,22.0,2015-11-10 17:09:34.000,55,Raylan,Yes,Educational,0,56,1,128.0,11,3320.0,5013.0,640.7348832
CRTECN2QT6SYQFNP,24.0,2015-09-25 22:09:44.000,469,Kameryn,Yes,Cosmetics,0,59,1,241.0,17,3332.0,4495.0,620.177796
TOPEGGRKYNFMGHSX,14.0,2015-08-23 21:36:21.000,358,Yasmeen,No ,Educational,3,55,0,148.0,14,2409.0,6943.0,4799.63448
CRTECN2QWWFMWSJD,32.0,2015-09-26 13:30:37.000,3,Hernan,Yes,Educational,0,96,0,134.0,5,2258.0,3556.0,2998.63872
CRTECN2QZATWNKPC,6.0,2015-09-24 16:24:59.000,104,,No ,Hospitality,0,8,0,306.0,11,727.0,3096.0,
BRAEYJY2TJHHRQMP,23.0,2015-08-21 17:48:45.000,70,Aubrey,Yes,Hospitality,2,87,0,241.0,5,786.0,4078.0,2635.711232
BAGEHQ64CJMVM5WY,34.0,2015-07-22 04:09:39.000,65,Elian,Yes,Repair,2,55,0,259.0,6,5054.0,7111.0,6304.54104
TOPE7FYTNWSWAF6N,1.0,2016-03-30 00:03:19.000,37,Ayse,No ,Pet_care,2,58,0,153.0,7,7272.0,11388.0,9428.797008
SNDECYKYFPJHCSEZ,2.0,2016-03-19 02:50:09.000,186,Jamyah,Yes,Repair,0,98,0,279.0,9,6170.0,9270.0,7890.66432
PCSE9V6C5NJPG2NN,37.0,2016-03-28 20:57:52.000,3,Josilyn,Yes,Technology,0,97,0,525.0,15,4801.0,7343.0,6510.982016
MUGEBJ7XJRQDMWYY,15.0,2015-09-22 22:54:02.000,452,Jaleel,Yes,Child_care,0,10,0,300.0,17,,,3789.041058
SHOEG7F93DH5QZXZ,26.0,2015-05-08 16:09:22.000,165,Jaime,No ,Repair,0,76,0,236.0,8,3081.0,,3991.7097
PBXEC8ATPF5FE9CF,34.0,2016-01-05 05:04:54.000,445,Yuridia,Yes,Child_care,0,41,0,328.0,11,3196.0,5152.0,4477.747824
PYJEDM8YGVVZNWVG,41.0,2016-03-29 19:58:39.000,186,Jacori,No ,Pet_care,0,2,0,119.0,5,4443.0,7599.0,6142.395699
ACCEGGBSWNJB4QEF,33.0,2016-03-29 19:48:12.000,57,Antione,No ,Child_care,0,92,0,265.0,14,2429.0,10392.0,6588.213632
PCSEC86VHVAFBJB3,27.0,2016-03-14 12:33:16.000,94,Romi,No ,Cosmetics,2,6,0,234.0,13,1523.0,10331.0,6168.093129
PAEEJ8GZHEKQUDGF,22.0,2015-05-09 14:10:27.000,65,Dorian,Yes,Repair,2,37,0,,7,4559.0,,5872.7613
SGLEGBV6MF4E396Z,26.0,2016-03-28 23:56:42.000,65,Kayana,Yes,Hospitality,2,78,0,248.0,8,7633.0,11621.0,9783.873
BRAEGJFXUBWQFBCS,40.0,2016-03-29 20:04:58.000,139,Madix,Yes,Organic,0,51,0,134.0,7,2514.0,6049.0,4390.2216
PBXE6ZX8BBRKZQT9,10.0,2016-02-19 21:57:14.000,389,Diamond,Yes,Cosmetics,2,33,0,208.0,12,2396.0,4776.0,3788.80425
NKCEA7PWDCFJGR8A,16.0,2015-11-20 07:56:09.000,152,Jai,Yes,Technology,0,60,0,622.0,,9132.0,13415.0,11646.58015
MUGE9HRRXMEBTYR2,40.0,2015-09-22 16:30:05.000,90,Dewayne,Yes,Child_care,0,99,0,341.0,9,1177.0,2206.0,2004.730112
KRTECQSNFQVPNEND,40.0,2016-03-28 21:51:34.000,230,Xylia,Yes,Pet_care,0,9,0,165.0,9,8124.0,10714.0,9591.520752
SHOEA4HADYGNUZFM,28.0,2015-01-18 15:41:23.000,389,Austin,No ,Repair,1,32,0,231.0,4,1812.0,4464.0,3361.83435
ACCEAZCVTGP3N4TW,30.0,2015-08-16 19:25:22.000,452,Dwayne,Yes,Hospitality,0,56,0,296.0,5,5187.0,,6340.698144
CRTECN2QSDTHGBEH,33.0,2015-09-25 14:18:16.000,55,Skyy,Yes,Fashion,0,1,0,399.0,17,1722.0,3328.0,2927.997171
VANDZY4YZFPEG85T,34.0,2014-10-25 15:25:52.000,141,Joseph,No ,Fashion,0,87,0,385.0,,3536.0,4973.0,4577.727616
NKCE8W9KCSRHGZEP,39.0,2015-09-25 13:30:37.000,443,Ivie,Yes,Fashion,0,25,0,391.0,13,3350.0,4332.0,4226.397525
PCSEAKVBSWFTSSKN,31.0,2016-03-28 20:58:16.000,132,Kendell,Yes,Fashion,0,71,0,360.0,15,2840.0,14678.0,9040.8186
RNGDTBQUAZJK4SW9,5.0,2015-05-07 13:19:52.000,430,Cadence,Yes,Technology,2,63,0,591.0,9,3394.0,4692.0,4591.2636
SUIECPH2HZTAGBHS,45.0,2015-11-14 03:12:05.000,190,Janay,Yes,Child_care,0,68,0,335.0,8,11749.0,15090.0,13627.5876
WATD9H76VEZPMPCK,18.0,2016-03-28 20:59:00.000,24,Lainie,Yes,Home_decor,0,22,0,210.0,11,7498.0,9616.0,8754.468975
SHIE9J6PH5ZKV7YX,10.0,2015-09-25 14:19:46.000,441,Ashwin,Yes,Fashion,0,72,0,361.0,12,2821.0,4772.0,4120.4394
PBXE8FW6BHGW7GQY,40.0,2016-01-03 05:40:17.000,70,Angeles,No ,Home_decor,2,89,0,291.0,10,1280.0,4134.0,2957.499776
SHIEC8AT4ENZVG72,34.0,2015-10-24 00:38:58.000,358,Samya,No ,Home_decor,3,2,0,240.0,17,3127.0,15849.0,9743.155587
PTPE4HEYHXA42KH4,9.0,2015-10-21 21:44:13.000,445,Deonna,No ,Pet_care,0,12,0,151.0,,3352.0,5242.0,4451.424813
NKCDYQ3RMQKPZVZN,34.0,2015-09-26 17:23:08.000,3,Shelton,No ,Pet_care,0,44,0,137.0,7,2917.0,3944.0,3547.05264
LJGE9M4V25ZBY7RX,20.0,2016-03-05 23:53:40.000,58,Loryn,No ,Repair,0,22,0,275.0,5,4972.0,6670.0,6083.662725
ACCEGH6SQEPM7FDE,5.0,2016-02-24 23:39:21.000,155,Kathia,No ,Technology,0,96,0,607.0,6,395.0,598.0,1087.90528
SKIEGHG56EC78YXW,39.0,2015-08-17 21:24:35.000,449,Harleigh,Yes,Hospitality,0,47,0,219.0,6,6287.0,,7717.817808
SOCEJPT5BGXPBZKG,9.0,2015-05-09 13:11:13.000,283,Raphael,Yes,Child_care,0,64,0,345.0,12,3623.0,7306.0,5757.8994
RTREBZRGQGCZJ7ZG,41.0,2015-12-01 05:46:29.000,14,Theseus,Yes,Repair,0,57,0,273.0,3,3514.0,4600.0,4303.500192
NKCEYUVRMSXPH3PZ,19.0,2016-01-27 04:16:19.000,57,Kenly,Yes,Child_care,0,5,0,333.0,14,2743.0,6143.0,4781.741778
WATDBRSFAY6UKWMJ,20.0,2016-03-28 22:40:18.000,60,Kofi,Yes,Home_decor,3,19,0,264.0,17,237.0,2666.0,1717.798203
WATECFYFXUKZGCVF,6.0,2016-03-28 23:03:11.000,294,Auna,Yes,Educational,2,78,0,145.0,17,1974.0,9530.0,5847.7122
SNDE7NSTNHAEACGG,41.0,2016-03-29 23:03:46.000,35,Jalani,Yes,Technology,0,61,0,596.0,13,1955.0,2801.0,2947.3191
BRAECCJJSZWYYSPC,41.0,2015-08-19 18:36:34.000,358,Kaley,Yes,Technology,3,35,0,544.0,7,4913.0,12408.0,9187.5336
WATE5HFYUJV3QGWX,11.0,2016-03-28 19:55:13.000,2,Laquan,Yes,Organic,1,91,0,100.0,5,7290.0,12491.0,9851.51552
NKCEBXRPDB9TXBF3,35.0,2016-02-20 05:34:29.000,471,Eidan,Yes,Home_decor,2,87,0,245.0,14,2354.0,3439.0,3100.263936
ACCEGH6SHJECW8UG,47.0,2016-02-25 00:38:25.000,3,Liliane,No ,Educational,0,56,0,168.0,12,3319.0,5017.0,4313.2176
DREE6TGFWYMBAJMF,22.0,2015-09-22 14:24:08.000,73,Veer,No ,Educational,0,14,0,113.0,11,1110.0,1537.0,1437.816204
TOPEGKDCHFWS4HRY,49.0,2015-08-23 19:36:42.000,23,Kenzlee,Yes,Pet_care,1,96,0,158.0,8,1645.0,,2243.905664
NKCED6EXGB74CKHX,41.0,2015-11-17 05:56:42.000,55,Aleksandr,Yes,Organic,0,84,0,120.0,8,2750.0,3935.0,3415.271552
CRTECN2QY87NFGXH,29.0,2015-09-25 16:25:16.000,443,Kynnedi,No ,Child_care,0,52,0,324.0,,3826.0,5401.0,4908.652272
NKCEAUABQHWNS53W,12.0,2016-02-18 03:22:31.000,28,Zoi,Yes,Cosmetics,0,13,0,268.0,14,3425.0,5448.0,4710.238929
BRAE8RSARJGFTKQU,2.0,2015-08-19 18:36:29.000,350,Destinee,No ,Educational,3,92,0,152.0,11,4998.0,8863.0,6988.022272
ACCEEV5VVP97HRTR,29.0,2016-03-06 23:36:28.000,126,Jaasiel,No ,Hospitality,0,39,0,345.0,7,2046.0,2930.0,2827.65315
MUGEGZUGKCVTS27W,34.0,2015-05-08 15:03:29.000,198,Tiffany,No ,Child_care,2,50,0,285.0,16,4032.0,5894.0,5222.301984
CRTEHSS9BDYRCEFC,1.0,2016-02-21 22:48:58.000,452,Lamiya,No ,Organic,0,61,1,148.0,8,4026.0,6028.0,769.08447
ACCEGKFGPM6SBFFQ,46.0,2016-02-26 22:09:31.000,452,Yessica,No ,Pet_care,0,42,0,101.0,3,4446.0,6563.0,5571.26424
CRTECN2QSYVZPU4B,41.0,2015-09-25 17:21:27.000,68,Jean,Yes,Pet_care,0,22,0,163.0,6,1857.0,,2957.2683
DREE7B6YJ2ZHHPMN,31.0,2015-09-22 14:24:01.000,152,Elan,No ,Cosmetics,0,100,1,289.0,15,1632.0,2079.0,314.84493
SNDE4NYH4WHQFZTW,29.0,2016-03-28 21:03:11.000,83,Mena,Yes,Cosmetics,0,25,0,284.0,15,1626.0,10062.0,6121.428075
MUGECEVF6QB99RWA,14.0,2015-09-22 15:30:05.000,442,Damoni,No ,Educational,1,75,0,147.0,13,4053.0,5479.0,4870.008
NKCE4GF8YSKFGS97,8.0,2015-11-18 05:55:02.000,103,Aysia,No ,Cosmetics,0,63,0,268.0,14,10575.0,14477.0,12683.4246
CRGE956ZTWA2Q4JW,45.0,2015-08-15 19:08:41.000,441,Lara,Yes,Cosmetics,0,93,1,282.0,15,4892.0,7921.0,990.2485824
DREEDN3AH7TSH3R8,24.0,2015-05-05 17:20:12.000,350,Esther,Yes,Fashion,1,68,0,378.0,16,3454.0,,5521.5369
BRAE6AV3YVDFJZH3,38.0,2015-08-18 22:08:56.000,447,Jamarion,Yes,Technology,0,63,0,583.0,11,5618.0,7879.0,7265.5308
NKCDTAXFSXTUHGPT,11.0,2015-11-17 05:56:11.000,452,Paislie,No ,Technology,0,20,0,644.0,11,4418.0,6068.0,5760.182675
TOPE4VR5MVHFCMHZ,4.0,2015-05-06 15:11:55.000,23,Rafael,No ,Educational,2,91,0,,13,,11465.0,8592.628352
FABE94K9S9VGCYSR,20.0,2015-09-26 16:31:27.000,186,Madisen,Yes,Child_care,0,5,0,292.0,15,2499.0,3249.0,3169.992969
NKCE9HUUEEVGDGRT,44.0,2015-09-26 14:28:24.000,14,Lake,Yes,Technology,0,15,0,488.0,16,3662.0,,4798.910061
FSEEJVNPCDNP3QGG,40.0,2015-09-22 13:23:58.000,146,Akeem,Yes,Child_care,2,62,0,301.0,11,1520.0,2477.0,2278.683
PBXE7V9ZAKCN3NS2,5.0,2015-11-21 05:56:51.000,58,Jett,Yes,Home_decor,0,16,0,220.0,14,7112.0,9057.0,8314.988418
PELEGPFMDMTU3PQJ,25.0,2016-03-07 22:46:42.000,268,Adaya,No ,Educational,2,24,0,116.0,11,2141.0,3485.0,2924.759775
DRPEHXABYQUYAMNH,8.0,2016-03-29 19:46:45.000,455,Anjel,Yes,Repair,0,46,1,284.0,5,1679.0,7190.0,703.5761088
NKCE48ZUDSVFZDZJ,40.0,2015-09-25 14:30:37.000,14,Adella,Yes,Organic,0,78,0,145.0,8,3369.0,4269.0,3927.3894
WATDWBHRJHAHKCWG,35.0,2016-03-28 22:55:43.000,24,Ulisses,No ,Technology,0,42,0,576.0,11,7441.0,9493.0,8994.375216
CATEGGZBHAN7EKHN,25.0,2015-05-24 06:58:29.000,65,Terrance,Yes,Repair,2,52,0,264.0,2,4544.0,8673.0,6829.827552
TSHE5YZC5ZFJYPR2,2.0,2016-03-29 23:55:43.000,231,Aavya,No ,Educational,2,57,0,170.0,11,4486.0,6767.0,5765.552784
PBXECMKVPRYTEHTZ,12.0,2016-02-05 00:12:45.000,58,Daveon,Yes,Home_decor,0,99,1,238.0,14,4417.0,5632.0,779.0473152
CANEJNB6X4WBSYQM,34.0,2016-02-25 08:54:22.000,76,Mazzy,Yes,Educational,0,33,0,160.0,16,4835.0,7583.0,6362.982675
FABEAAXUASTJUUFH,30.0,2015-09-26 15:29:48.000,55,Elizabella,Yes,Hospitality,0,57,0,345.0,14,2746.0,3661.0,3530.240928
PBXE5YG77PT3WHSS,48.0,2015-11-21 07:56:53.000,98,Dez,Yes,Technology,0,96,0,621.0,15,819.0,2435.0,2218.033664
ARPEFYZQ7PZSTFFS,32.0,2016-03-29 22:48:18.000,469,Tehila,Yes,Repair,0,33,0,212.0,8,3867.0,5843.0,5058.2028
ACBECFGTFHXMJYVM,32.0,2015-05-07 14:09:22.000,283,Fabian,Yes,Hospitality,0,62,0,287.0,10,1928.0,7770.0,5089.4415
WATEY7SDNRGSEDEE,5.0,2016-03-28 03:06:43.000,220,Caelum,Yes,Repair,0,46,1,251.0,4,6545.0,9653.0,1244.9668896
PBXEBQGMBRP5ERWZ,1.0,2015-12-03 05:48:38.000,471,,Yes,Fashion,2,2,0,369.0,13,2162.0,2947.0,2926.527318
KRTEBMR28FKFZHGD,37.0,2016-03-28 21:55:13.000,58,Blessing,Yes,Pet_care,0,80,0,186.0,9,7072.0,10137.0,8600.2796
WTDEDGJYYAHGZXKE,12.0,2016-03-18 22:48:09.000,74,Faithlynn,Yes,Organic,0,25,0,105.0,9,7122.0,9667.0,8485.79235
CAGE6FYKMJNKDUE7,48.0,2016-02-18 04:28:54.000,14,Advait,Yes,Hospitality,0,81,0,273.0,6,3373.0,4505.0,4153.673216
TSHEBSF8CMAF9GMW,12.0,2016-03-30 21:01:39.000,458,Dimas,No ,Organic,0,19,0,114.0,5,7086.0,10088.0,8704.419471
TWCEJFXHC2FYZXSM,31.0,2015-07-23 01:53:01.000,162,Melvin,Yes,Repair,1,77,0,209.0,8,5130.0,7094.0,6262.6311
WATDXN6HPRHJ5H3A,4.0,2015-05-05 13:12:57.000,452,Kayla,No ,Home_decor,0,80,0,203.0,14,3875.0,5683.0,4876.444475
PCSE3693XHY2PC9H,3.0,2016-03-23 23:46:15.000,358,Jahziel,Yes,Cosmetics,3,25,0,226.0,17,10142.0,13404.0,11988.962475
CRTECN2QWVXB3XQZ,12.0,2015-09-23 16:24:38.000,198,Arizona,Yes,Repair,0,85,0,230.0,4,2289.0,,2789.287424
WATDA5ZAGNMGD5EJ,20.0,2016-03-26 21:20:42.000,358,Ayomide,Yes,Child_care,3,4,1,271.0,17,4645.0,14815.0,1502.4807369
SHTEE72RA42KXW2S,3.0,2015-05-05 16:12:57.000,35,Cayden,Yes,Pet_care,2,22,0,178.0,8,1426.0,3451.0,2611.903875
MNGEJHG7YHYZGUGH,23.0,2015-07-22 02:55:44.000,62,Rosie,Yes,Home_decor,0,84,0,254.0,14,8992.0,12634.0,10922.557184
BRAEBJGPRAZZTECS,1.0,2015-08-21 20:36:48.000,11,Monroe,Yes,Pet_care,3,38,0,183.0,7,425.0,1151.0,969.121125
BRAE8RSAZXKACNQJ,40.0,2015-08-22 17:33:35.000,453,Taelyn,Yes,Child_care,0,63,0,272.0,11,3075.0,4336.0,3941.7642
BRAE5VAWWRZGG3Z9,18.0,2015-08-19 21:33:08.000,447,Jaxx,No ,Technology,0,71,0,606.0,11,6175.0,,7948.3734
PBXE6FYZSHDUEZPZ,30.0,2016-02-05 18:47:38.000,113,Oakland,Yes,Cosmetics,0,67,0,213.0,16,1121.0,6417.0,3948.1497
RNGE7M92A7GQTZZ8,22.0,2015-08-16 20:12:40.000,446,Yasmin,Yes,Child_care,0,12,1,349.0,13,6136.0,9239.0,1206.85280265
PLWEBNRH3G6NA7MY,23.0,2016-03-29 22:01:23.000,192,Marylou,Yes,Fashion,0,27,0,368.0,12,2090.0,5926.0,4369.857975
SHIEBTT27V3NTDKK,42.0,2015-09-24 14:19:57.000,198,Anisha,No ,Hospitality,0,36,,267.0,5,2326.0,3331.0,3089.167725
PBXE9YWGAZHPPQKQ,49.0,2015-11-17 07:56:47.000,452,Jaziah,Yes,Organic,0,70,0,119.0,7,5305.0,6766.0,6097.1328
SHOEFAJ5M668K6ZQ,38.0,2015-09-22 14:31:34.000,23,Lois,Yes,Child_care,2,39,0,326.0,7,761.0,2131.0,1768.577475
CRTECN2QYUK3TPHZ,36.0,2015-09-23 16:25:15.000,55,Lilyan,Yes,Child_care,0,4,0,305.0,7,1239.0,3220.0,2535.806394
PCSE97CPCHTJAB7M,16.0,2016-03-19 19:47:37.000,2,Kalleigh,Yes,Child_care,1,86,0,347.0,17,5929.0,9064.0,7743.110144
ACCEGKTS5S53KQVD,22.0,2016-02-26 10:45:52.000,268,Selin,No ,Pet_care,2,58,0,135.0,6,1861.0,3776.0,2936.276784
RNGEFP2XSXGXBTPX,10.0,2015-05-05 17:13:05.000,55,Emiliano,Yes,Child_care,0,21,1,301.0,13,2261.0,6023.0,665.5888575
BRAEAR7WHGZHMF4B,50.0,2015-08-19 18:36:26.000,275,Clinton,No ,Educational,0,82,0,167.0,5,,1978.0,1592.453632
CAGDUNH3FHZWCVKN,13.0,2015-12-04 04:23:54.000,186,Ashur,Yes,Repair,0,55,0,253.0,1,2005.0,2448.0,2463.849792
TROEGXURH5GXHQMG,39.0,2016-03-08 21:45:33.000,113,Loghan,No ,Repair,0,84,0,259.0,3,1562.0,6185.0,4074.135296
ACCED9SYEFGGKHZJ,32.0,2015-08-15 23:12:54.000,198,Astrid,Yes,Technology,2,85,0,628.0,16,4593.0,6285.0,5988.20992
BRAEEF3QAMJAPC3Z,17.0,2015-08-18 22:08:14.000,358,Brynleigh,Yes,Organic,3,84,1,149.0,7,8544.0,12346.0,1567.2976704
TOPEBQGG3HWZXFAQ,28.0,2015-05-07 13:03:22.000,320,Annie,Yes,Fashion,0,48,0,399.0,17,2335.0,5746.0,4417.913232
RTRE6HUPWP2BWTZ6,18.0,2015-11-17 07:56:38.000,447,Honesti,Yes,Technology,0,78,0,609.0,12,4053.0,,6795.855
BRAEEERRZPZMPJHK,49.0,2015-08-19 02:34:48.000,63,Freddy,Yes,Home_decor,1,69,0,257.0,17,2140.0,12911.0,7717.3371
NKCDYQ3RDP3YZHMD,6.0,2015-09-25 14:20:25.000,451,Dempsey,Yes,Hospitality,0,92,0,244.0,9,4935.0,6279.0,5771.72288
PCSEBD5MD3X6SGBK,7.0,2016-03-25 20:10:55.000,24,Akshaya,Yes,Organic,0,60,0,112.0,6,7304.0,9824.0,8485.81435
CRTEA7HANEWK3TQ7,15.0,2015-09-26 14:30:05.000,152,Rehan,No ,Child_care,0,53,0,338.0,8,1904.0,,2448.42912
PCSEDT7S9UVVR68Y,45.0,2016-03-20 23:02:15.000,452,Safiyah,Yes,Hospitality,0,43,1,302.0,5,7233.0,9738.0,1310.3209296
NKCEAYDJBTCDHMBY,43.0,2015-11-18 04:56:39.000,188,Takoda,Yes,Home_decor,0,5,0,203.0,10,4261.0,5990.0,5333.096637
CRTECYY4VY3MU5HR,28.0,2015-09-23 15:19:57.000,294,Evelin,No ,Organic,2,23,0,131.0,7,996.0,4753.0,2999.991225
PBXEBHJD6MAZKYHG,21.0,2015-12-06 06:09:07.000,294,Hanson,Yes,Hospitality,2,39,1,234.0,9,1365.0,4944.0,507.4292475
ACCEGKTSWHU8GTRM,47.0,2016-02-26 08:54:43.000,471,Saria,No ,Technology,2,51,0,543.0,14,2378.0,3061.0,3245.405616
SHIEBFDAW2GHMTYS,37.0,2015-11-17 03:56:33.000,65,Edin,Yes,Child_care,2,11,0,349.0,8,3654.0,6513.0,5436.026343
JCKEJQR2RDXBH67V,16.0,2015-07-26 02:17:36.000,65,Zain,Yes,Hospitality,2,46,0,,10,5273.0,7209.0,6407.964864
ACCE3YFFDZYHG4MM,3.0,2015-08-16 23:09:08.000,437,Rhea,No ,Fashion,0,42,0,362.0,12,7778.0,10724.0,9562.50576
TLSEHUFDYMAWZ8AV,3.0,2016-02-24 18:27:52.000,78,China,No ,Educational,2,83,0,155.0,16,3221.0,6178.0,4792.006912
BRAEFR6KTR6HRRTK,37.0,2015-08-18 03:36:57.000,452,Sailor,Yes,Fashion,0,36,0,392.0,11,5544.0,8140.0,7223.426175
BRAEB2S8CN7SHNVJ,29.0,2015-08-18 20:04:47.000,24,Addie,Yes,Fashion,0,74,0,350.0,12,6596.0,8534.0,7844.8392
BRAE4VPRFQXBHFKN,20.0,2015-08-19 21:21:35.000,456,Reece,Yes,Hospitality,0,1,0,294.0,,600.0,2262.0,1725.547428
BRAE8EHTWXMGVQUS,50.0,2015-08-19 20:26:08.000,358,Denzel,Yes,Hospitality,3,21,0,282.0,7,5378.0,12049.0,8979.096
SNDEGHUTJWZTDZ4Y,39.0,2016-03-28 23:55:17.000,70,Kallee,Yes,Organic,2,36,0,125.0,5,2814.0,5680.0,4363.1847
MUGEBFGFKNEDH8MG,33.0,2015-09-23 13:28:55.000,446,Aurelio,Yes,Pet_care,0,38,0,,3,3325.0,4723.0,4202.676975
MUGEBJ7XJHMCGNV9,40.0,2015-09-23 13:23:08.000,57,Nour,Yes,Technology,0,34,0,504.0,14,1141.0,,3587.82795
SFFEGEZ5FYEMHHQW,6.0,2015-08-23 20:31:51.000,447,Yulissa,Yes,Technology,0,28,0,589.0,7,4430.0,6080.0,5833.0608
CGCEG28UCFAFNXBH,21.0,2015-05-08 16:09:22.000,452,Aileen,Yes,Pet_care,0,90,0,116.0,4,4534.0,5803.0,5210.443392
CRTECN2QTXGXZPCN,31.0,2015-09-25 14:23:29.000,14,Aleen,Yes,Educational,0,8,0,141.0,17,3360.0,4676.0,4165.413417
PCSEAH5WRCPTRHRN,14.0,2016-03-19 00:57:31.000,63,Haizley,Yes,Cosmetics,1,24,0,211.0,13,6296.0,14104.0,10398.19935
MUGEBFGFSYVB3FF3,9.0,2015-09-22 16:28:55.000,403,Mackenna,Yes,Pet_care,0,4,0,123.0,7,1768.0,3113.0,2564.953479
TOPEGQJYGPFHEKCK,1.0,2015-05-22 01:18:10.000,23,Lexie,Yes,Technology,2,38,0,506.0,,2481.0,6680.0,5079.718875
FABE9335RFTMNRZG,43.0,2015-09-26 17:21:27.000,100,Garret,No ,Pet_care,0,94,0,144.0,6,3745.0,4491.0,4203.061632
BRAE5Y3XK4HGX4Z9,30.0,2015-08-19 23:13:24.000,116,Korbyn,Yes,Fashion,0,83,1,381.0,16,1174.0,1572.0,259.636608
NKCEB2S9RKFKKHBJ,49.0,2016-01-04 05:30:39.000,65,Mckay,Yes,Educational,2,92,0,128.0,15,2938.0,4641.0,3866.686208
ACCEJ6TEQMU55MFW,17.0,2016-03-03 09:03:58.000,55,Mael,No ,Pet_care,0,64,0,167.0,2,3720.0,5824.0,4890.5505
WATECF8ZMJRTGZVK,45.0,2015-03-22 11:33:24.000,403,Micah,Yes,Organic,0,11,0,109.0,6,2515.0,3777.0,3256.564311
NSTE65WVWDXWRCKC,15.0,2016-02-25 19:34:02.000,23,Oluwadarasimi,No ,Educational,2,23,1,158.0,10,1098.0,6506.0,593.083575
CRTECN2QVZJQWJAC,9.0,2015-09-23 15:28:55.000,1,Lucio,Yes,Fashion,0,28,0,375.0,12,787.0,4229.0,2878.794975
NKCE9G2BXWXY9UAA,35.0,2015-09-26 16:31:31.000,441,Mirabella,No ,Fashion,0,18,0,355.0,11,3317.0,5126.0,4580.681886
BRAEBGGVYKJZAZYV,2.0,2015-08-19 22:23:32.000,65,Gavyn,No ,Organic,0,43,0,144.0,9,3754.0,5254.0,4622.27688
